order,field,answer_gt,answer_extracted,levenshtein,moverscore,levenshtein_moverscore
1,EMPLOYER (NAME & ADDRESS INCL ZIP),"BrightWave Marketing, Inc., 700 S Flower St, Suite 1200, Los Angeles, CA 90017","BrightWave Marketing, Inc., 200 S Flower St, Suite 1200, Los Angeles, CA 90017",0.9871794871794872,,0.9871794871794872
2,REPORT PURPOSE CODE,FROI,FROI,1.0,,1.0
3,JURISDICTION,CA,CA,1.0,,1.0
4,EMPLOYER’S LOCATION ADDRESS (IF DIFFERENT),"700 S Flower St, Suite 1200, Los Angeles, CA 90017","200 S Flower St, Suite 1200, Los Angeles, CA 90017",0.98,,0.98
5,LOCATION #,LA-01,LA-01,1.0,,1.0
6,PHONE #,2135550100,213 555 0110,0.8181818181818181,,0.8181818181818181
7,INDUSTRY CODE,541613,541613,1.0,,1.0
8,EMPLOYER FEIN,94-3765120,94-3765812,0.9,,0.9
9,"CARRIER (NAME, ADDRESS, & PHONE #)","Acme Insurance Company, 2100 Main St, Suite 400, Irvine, CA 92614; (800) 555-2244","Acme Insurance Company, 2100 Main St, Suite 400, Irvine, CA 92614; (800) 555-2244",1.0,,1.0
10,POLICY PERIOD (start),2023-01-12,2023-01-12,1.0,,1.0
11,POLICY PERIOD (end),2025-01-12,2025-01-12,1.0,,1.0
12,SELF INSURANCE,False,False,1.0,,1.0
13,"CLAIMS ADMINISTRATOR (NAME, ADDRESS & PHONE NO)","Acme Claims Services, 2100 Main St, Suite 450, Irvine, CA 92614; (800) 555-2299","Acme Claims Services, 2100 Main St, Suite 450, Irvine, CA 92614; (800) 555-2239",0.9873417721518988,,0.9873417721518988
14,CARRIER FEIN,11-9876543,11-9876543,1.0,,1.0
15,POLICY/SELF-INSURED NUMBER,POL987654321,POL987654321,1.0,,1.0
16,ADMINISTRATOR FEIN,95-1122334,95-1122334,1.0,,1.0
17,First Name,Emily,Emily,1.0,,1.0
18,Last Name,Johnson,Johnson,1.0,,1.0
19,DATE OF BIRTH,05/14/1990,1990-05-14,0.4,,0.4
20,SOCIAL SECURITY NUMBER,555439214,554392416,0.7777777777777778,,0.7777777777777778
21,DATE HIRED,06/07/2021,2022-08-15,0.4,,0.4
22,STATE OF HIRE,CA,CA,1.0,,1.0
23,ADDRESS (INCL ZIP),"1284 W 3rd St, Apt 5B, Los Angeles, CA 90017","143 W 3rd St, Apt 5D, Los Angeles, CA 90017",0.9425287356321839,,0.9425287356321839
24,SEX,Female,Female,1.0,,1.0
25,MARITAL STATUS,Single/Divorced,Single/Divorced,1.0,,1.0
26,OCCUPATION/JOB TITLE,Marketing Coordinator,Marketing Coordinator,1.0,,1.0
27,EMPLOYMENT STATUS,1-Full-Time,11-Seasonal,0.2727272727272727,,0.2727272727272727
28,PHONE,2135550198,213 555 0189,0.8181818181818181,,0.8181818181818181
29,# OF DEPENDENTS,0.0,3.0,0.6666666666666667,,0.6666666666666667
30,NCCI CLASS CODE,8810,8810,1.0,,1.0
31,RATE,1250.0,28.5,0.4,,0.4
32,PER,Week,Other,0.2222222222222222,,0.2222222222222222
33,OTHER,,hr,0.0,,0.0
34,DAYS WORKED/WEEK,5.0,5.0,1.0,,1.0
35,FULL PAY FOR DAY OF INJURY?,True,True,1.0,,1.0
36,DID SALARY CONTINUE?,False,False,1.0,,1.0
37,TIME EMPLOYEE BEGAN WORK,08:30:00 AM,08:30:00,0.8421052631578947,,0.8421052631578947
38,DATE OF INJURY/ILLNESS,"Nov 18, 2024",2024-11-18,0.36363636363636365,,0.36363636363636365
39,TIME OF OCCURRENCE,10:45:00 AM,10:17:00,0.631578947368421,,0.631578947368421
40,CANNOT BE DETERMINED,False,False,1.0,,1.0
41,LAST WORK DATE,"Nov 18, 2024",2024-11-18,0.36363636363636365,,0.36363636363636365
42,DATE EMPLOYER NOTIFIED,"Nov 18, 2024",2024-11-18,0.36363636363636365,,0.36363636363636365
43,DATE DISABILITY BEGAN,"Nov 19, 2024",2024-11-19,0.36363636363636365,,0.36363636363636365
44,CONTACT NAME,Samantha Lee,Samantha Lee,1.0,,1.0
45,CONTACT PHONE NUMBER,2135550134,2135550184,0.9,,0.9
46,TYPE OF INJURY/ILLNESS,52-Strain or Tear,52-Strain or Tear,1.0,,1.0
47,PART OF BODY AFFECTED,53-Knee,53-Knee,1.0,,1.0
48,DID INJURY/ILLNESS/EXPOSURE OCCUR ON EMPLOYER’S PREMISES?,True,True,1.0,,1.0
49,TYPE OF INJURY/ILLNESS CODE,52,52,1.0,,1.0
50,PART OF BODY AFFECTED CODE,53,53,1.0,,1.0
